#  q,  S(q) X-rays
  22.3018107620        0.9949444785
  22.3508687481        0.9927886817
  22.3999267343        0.9914814579
  22.4489847204        0.9910792650
  22.4980427066        0.9915217261
  22.5471006927        0.9926437423
  22.5961586789        0.9942006499
  22.6452166650        0.9959029695
  22.6942746511        0.9974562009
  22.7433326373        0.9986005921
  22.7923906234        0.9991458933
  22.8414486096        0.9989967863
  22.8905065957        0.9981658513
  22.9395645819        0.9967724697
  22.9886225680        0.9950277819
  23.0376805542        0.9932075242
  23.0867385403        0.9916160702
  23.1357965265        0.9905461138
  23.1848545126        0.9902390296
  23.2339124988        0.9908509439
  23.2829704849        0.9924289274
  23.3320284710        0.9949005535
  23.3810864572        0.9980784569
  23.4301444433        1.0016796779
  23.4792024295        1.0053577010
  23.5282604156        1.0087434265
  23.5773184018        1.0114900765
  23.6263763879        1.0133163958
  23.6754343741        1.0140425811
  23.7244923602        1.0136141616
  23.7735503464        1.0121104926
  23.8226083325        1.0097364375
  23.8716663186        1.0067979693
  23.9207243048        1.0036645374
  23.9697822909        1.0007228382
  24.0188402771        0.9983278490
  24.0678982632        0.9967574500
  24.1169562494        0.9961765985
  24.1660142355        0.9966158469
  24.2150722217        0.9979671694
  24.2641302078        0.9999978078
  24.3131881940        1.0023804657
  24.3622461801        1.0047360012
  24.4113041663        1.0066830767
  24.4603621524        1.0078882771
  24.5094201385        1.0081101150
  24.5584781247        1.0072311458
  24.6075361108        1.0052739902
  24.6565940970        1.0023992077
  24.7056520831        0.9988853776
  24.7547100693        0.9950941041
  24.8037680554        0.9914246379
  24.8528260416        0.9882641359
  24.9018840277        0.9859400897
  24.9509420139        0.9846810746
