#  q,  S(q) X-rays
   6.0137467877        0.8707248874
   6.0628068735        0.8691256152
   6.1118669594        0.8638179609
   6.1609270452        0.8554408184
   6.2099871310        0.8451947537
   6.2590472168        0.8346984237
   6.3081073026        0.8258021736
   6.3571673885        0.8203793130
   6.4062274743        0.8201169758
   6.4552875601        0.8263275802
   6.5043476459        0.8397990932
   6.5534077317        0.8606980470
   6.6024678176        0.8885340780
   6.6515279034        0.9221890885
   6.7005879892        0.9600083594
   6.7496480750        0.9999453631
   6.7987081608        1.0397469596
   6.8477682467        1.0771614314
   6.8968283325        1.1101488337
   6.9458884183        1.1370718379
   6.9949485041        1.1568460474
   7.0440085899        1.1690319373
   7.0930686758        1.1738561493
   7.1421287616        1.1721575245
   7.1911888474        1.1652622825
   7.2402489332        1.1548020532
   7.2893090190        1.1424967445
   7.3383691049        1.1299301076
   7.3874291907        1.1183481917
   7.4364892765        1.1085089479
   7.4855493623        1.1006049591
   7.5346094481        1.0942712923
   7.5836695340        1.0886781108
   7.6327296198        1.0826948067
   7.6817897056        1.0751010803
   7.7308497914        1.0648125562
   7.7799098772        1.0510856482
   7.8289699631        1.0336691473
   7.8780300489        1.0128781452
   7.9270901347        0.9895782162
   7.9761502205        0.9650822705
   8.0252103063        0.9409767536
   8.0742703922        0.9189054297
   8.1233304780        0.9003458364
   8.1723905638        0.8864144005
   8.2214506496        0.8777309552
   8.2705107354        0.8743629226
   8.3195708213        0.8758555468
   8.3686309071        0.8813397764
   8.4176909929        0.8896963224
   8.4667510787        0.8997454063
   8.5158111645        0.9104283311
   8.5648712504        0.9209498106
   8.6139313362        0.9308583588
   8.6629914220        0.9400543587
   8.7120515078        0.9487293174
   8.7611115936        0.9572526617
   8.8101716794        0.9660318149
   8.8592317653        0.9753755036
   8.9082918511        0.9853885480
   8.9573519369        0.9959192215
   9.0064120227        1.0065690843
   9.0554721085        1.0167622463
   9.1045321944        1.0258588473
   9.1535922802        1.0332885434
   9.2026523660        1.0386757012
   9.2517124518        1.0419296112
   9.3007725376        1.0432799732
   9.3498326235        1.0432488105
   9.3988927093        1.0425626596
   9.4479527951        1.0420208549
   9.4970128809        1.0423446384
   9.5460729667        1.0440359091
   9.5951330526        1.0472729058
   9.6441931384        1.0518632761
   9.6932532242        1.0572641783
   9.7423133100        1.0626663896
   9.7913733958        1.0671273202
   9.8404334817        1.0697286913
   9.8894935675        1.0697301711
   9.9385536533        1.0666912977
   9.9876137391        1.0605403079
  10.0366738249        1.0515787535
  10.0857339108        1.0404230025
  10.1347939966        1.0278954953
  10.1838540824        1.0148876864
  10.2329141682        1.0022212397
  10.2819742540        0.9905334332
  10.3310343399        0.9802070866
  10.3800944257        0.9713558557
  10.4291545115        0.9638643829
  10.4782145973        0.9574718284
  10.5272746831        0.9518789196
  10.5763347690        0.9468544560
  10.6253948548        0.9423179817
  10.6744549406        0.9383808473
  10.7235150264        0.9353369489
  10.7725751122        0.9336051857
  10.8216351981        0.9336359139
  10.8706952839        0.9358013296
  10.9197553697        0.9402932470
  10.9688154555        0.9470504610
  11.0178755413        0.9557320695
  11.0669356272        0.9657439629
  11.1159957130        0.9763150348
  11.1650557988        0.9866096476
  11.2141158846        0.9958555281
  11.2631759704        1.0034630200
  11.3122360563        1.0091131280
  11.3612961421        1.0127977367
  11.4103562279        1.0148045873
  11.4594163137        1.0156502127
  11.5084763995        1.0159739619
  11.5575364854        1.0164135477
  11.6065965712        1.0174858006
  11.6556566570        1.0194949090
  11.7047167428        1.0224847020
  11.7537768286        1.0262426508
  11.8028369145        1.0303530318
  11.8518970003        1.0342871423
  11.9009570861        1.0375114754
  11.9500171719        1.0395916976
  11.9990772577        1.0402716897
  12.0481373436        1.0395124690
  12.0971974294        1.0374843368
  12.1462575152        1.0345153528
  12.1953176010        1.0310082335
  12.2443776868        1.0273442016
  12.2934377727        1.0237948899
  12.3424978585        1.0204616206
  12.3915579443        1.0172556149
  12.4406180301        1.0139241158
  12.4896781159        1.0101177494
  12.5387382018        1.0054856771
  12.5877982876        0.9997789511
  12.6368583734        0.9929402481
  12.6859184592        0.9851602831
  12.7349785450        0.9768873157
  12.7840386309        0.9687850778
  12.8330987167        0.9616444493
  12.8821588025        0.9562633455
  12.9312188883        0.9533157808
  12.9802789741        0.9532336698
  13.0293390600        0.9561231122
  13.0783991458        0.9617310060
  13.1274592316        0.9694689627
  13.1765193174        0.9784913199
  13.2255794032        0.9878144681
  13.2746394891        0.9964574917
  13.3236995749        1.0035805764
  13.3727596607        1.0085983562
  13.4218197465        1.0112501498
  13.4708798323        1.0116169166
  13.5199399182        1.0100842264
  13.5690000040        1.0072598315
  13.6180600898        1.0038618537
  13.6671201756        1.0005978890
  13.7161802614        0.9980558140
  13.7652403473        0.9966238363
  13.8143004331        0.9964511271
  13.8633605189        0.9974524848
  13.9124206047        0.9993524516
  13.9614806905        1.0017576207
  14.0105407764        1.0042416959
  14.0596008622        1.0064268235
  14.1086609480        1.0080467982
  14.1577210338        1.0089823508
  14.2067811196        1.0092648109
  14.2558412055        1.0090507223
  14.3049012913        1.0085752520
  14.3539613771        1.0080955280
  14.4030214629        1.0078358719
  14.4520815487        1.0079452914
  14.5011416346        1.0084740926
  14.5502017204        1.0093719210
  14.5992618062        1.0105049844
  14.6483218920        1.0116865832
  14.6973819778        1.0127130764
  14.7464420637        1.0133973227
  14.7955021495        1.0135933128
  14.8445622353        1.0132086238
  14.8936223211        1.0122047032
  14.9426824069        1.0105879997
  14.9917424928        1.0083968963
  15.0408025786        1.0056898489
  15.0898626644        1.0025390496
  15.1389227502        0.9990316484
  15.1879828360        0.9952777001
  15.2370429218        0.9914213208
  15.2861030077        0.9876497641
  15.3351630935        0.9841947800
  15.3842231793        0.9813218717
  15.4332832651        0.9793057163
  15.4823433509        0.9783935056
  15.5314034368        0.9787615008
  15.5804635226        0.9804728311
  15.6295236084        0.9834457781
  15.6785836942        0.9874410466
  15.7276437800        0.9920738136
  15.7767038659        0.9968520818
  15.8257639517        1.0012378136
  15.8748240375        1.0047224901
  15.9238841233        1.0069051264
  15.9729442091        1.0075592109
  16.0220042950        1.0066759650
  16.0710643808        1.0044747263
  16.1201244666        1.0013766068
  16.1691845524        0.9979439634
  16.2182446382        0.9947944524
  16.2673047241        0.9925033536
  16.3163648099        0.9915104582
  16.3654248957        0.9920475565
  16.4144849815        0.9940993898
  16.4635450673        0.9974053598
  16.5126051532        1.0015022752
  16.5616652390        1.0058012270
  16.6107253248        1.0096856168
  16.6597854106        1.0126135473
  16.7088454964        1.0142069285
  16.7579055823        1.0143119376
  16.8069656681        1.0130204964
  16.8560257539        1.0106492926
  16.9050858397        1.0076803391
  16.9541459255        1.0046737842
  17.0032060114        1.0021684616
  17.0522660972        1.0005876531
  17.1013261830        1.0001664093
  17.1503862688        1.0009127674
  17.1994463546        1.0026090858
  17.2485064405        1.0048526089
  17.2975665263        1.0071275657
  17.3466266121        1.0088957995
  17.3956866979        1.0096900321
  17.4447467837        1.0091938283
  17.4938068696        1.0072950691
  17.5428669554        1.0041046895
  17.5919270412        0.9999386366
  17.6409871270        0.9952673103
  17.6900472128        0.9906420475
  17.7391072987        0.9866116091
  17.7881673845        0.9836426257
  17.8372274703        0.9820564944
  17.8862875561        0.9819917033
  17.9353476419        0.9833957292
  17.9844077278        0.9860454574
  18.0334678136        0.9895904543
  18.0825278994        0.9936101702
  18.1315879852        0.9976747355
  18.1806480710        1.0013995400
  18.2297081569        1.0044859838
  18.2787682427        1.0067440988
  18.3278283285        1.0080964264
  18.3768884143        1.0085658752
  18.4259485001        1.0082526539
  18.4750085860        1.0073064308
  18.5240686718        1.0058995533
  18.5731287576        1.0042056910
  18.6221888434        1.0023861083
  18.6712489292        1.0005834695
  18.7203090151        0.9989211909
  18.7693691009        0.9975052650
  18.8184291867        0.9964254022
  18.8674892725        0.9957531875
  18.9165493583        0.9955364629
  18.9656094442        0.9957908859
  19.0146695300        0.9964911057
  19.0637296158        0.9975648255
  19.1127897016        0.9988929458
  19.1618497874        1.0003179725
  19.2109098733        1.0016611263
  19.2599699591        1.0027464999
  19.3090300449        1.0034286479
  19.3580901307        1.0036186520
  19.4071502165        1.0033033319
  19.4562103024        1.0025530404
  19.5052703882        1.0015152997
  19.5543304740        1.0003940997
  19.6033905598        0.9994174880
  19.6524506456        0.9987985735
  19.7015107315        0.9986967075
  19.7505708173        0.9991860224
  19.7996309031        1.0002375413
  19.8486909889        1.0017188610
  19.8977510747        1.0034123177
  19.9468111606        1.0050491485
  19.9958712464        1.0063540928
  20.0449313322        1.0070927495
  20.0939914180        1.0071132418
  20.1430515038        1.0063745300
  20.1921115897        1.0049559498
  20.2411716755        1.0030458412
  20.2902317613        1.0009108905
  20.3392918471        0.9988513332
  20.3883519329        0.9971498071
  20.4374120188        0.9960228940
  20.4864721046        0.9955840075
  20.5355321904        0.9958243156
  20.5845922762        0.9966151899
  20.6336523620        0.9977318226
  20.6827124479        0.9988938488
  20.7317725337        0.9998157573
  20.7808326195        1.0002581191
  20.8298927053        1.0000705340
  20.8789527911        0.9992187123
  20.9280128770        0.9977909868
  20.9770729628        0.9959832650
  21.0261330486        0.9940652936
  21.0751931344        0.9923344291
  21.1242532202        0.9910652689
  21.1733133061        0.9904641317
  21.2223733919        0.9906363721
  21.2714334777        0.9915720736
  21.3204935635        0.9931522452
  21.3695536493        0.9951738896
  21.4186137352        0.9973888956
  21.4676738210        0.9995492642
  21.5167339068        1.0014501456
  21.5657939926        1.0029627097
  21.6148540784        1.0040508978
  21.6639141643        1.0047692104
  21.7129742501        1.0052423051
  21.7620343359        1.0056306384
  21.8110944217        1.0060890450
  21.8601545075        1.0067265235
  21.9092145933        1.0075753278
  21.9582746792        1.0085757794
  22.0073347650        1.0095803136
  22.0563948508        1.0103766804
  22.1054549366        1.0107265793
  22.1545150224        1.0104129856
  22.2035751083        1.0092875680
  22.2526351941        1.0073092684
  22.3016952799        1.0045663805
  22.3507553657        1.0012771414
  22.3998154515        0.9977674842
  22.4488755374        0.9944285716
  22.4979356232        0.9916603556
  22.5469957090        0.9898100545
  22.5960557948        0.9891156287
  22.6451158806        0.9896638458
  22.6941759665        0.9913703989
  22.7432360523        0.9939861180
  22.7922961381        0.9971291354
  22.8413562239        1.0003386224
  22.8904163097        1.0031421085
  22.9394763956        1.0051260262
  22.9885364814        1.0059984103
  23.0375965672        1.0056337472
  23.0866566530        1.0040926763
  23.1357167388        1.0016131633
  23.1847768247        0.9985742694
  23.2338369105        0.9954380170
  23.2828969963        0.9926783747
  23.3319570821        0.9907084933
  23.3810171679        0.9898176597
  23.4300772538        0.9901279289
  23.4791373396        0.9915772871
  23.5281974254        0.9939319713
  23.5772575112        0.9968259103
  23.6263175970        0.9998209003
  23.6753776829        1.0024777949
  23.7244377687        1.0044272167
  23.7734978545        1.0054283731
  23.8225579403        1.0054064863
  23.8716180261        1.0044628113
  23.9206781120        1.0028556614
  23.9697381978        1.0009555728
  24.0187982836        0.9991819484
  24.0678583694        0.9979315402
  24.1169184552        0.9975104732
  24.1659785411        0.9980809489
  24.2150386269        0.9996313943
  24.2640987127        1.0019750183
  24.3131587985        1.0047771302
  24.3622188843        1.0076069085
  24.4112789702        1.0100053471
  24.4603390560        1.0115584924
  24.5093991418        1.0119642444
  24.5584592276        1.0110820476
  24.6075193134        1.0089575743
  24.6565793993        1.0058185318
  24.7056394851        1.0020423406
  24.7546995709        0.9981008875
  24.8037596567        0.9944911184
  24.8528197425        0.9916623511
  24.9018798284        0.9899515260
  24.9509399142        0.9895361619
