#  q,  S(q) X-rays
   6.3083968144        0.8401888141
   6.3574561404        0.8435019394
   6.4065154663        0.8479583642
   6.4555747923        0.8543052795
   6.5046341182        0.8633924526
   6.5536934441        0.8760656047
   6.6027527701        0.8930419827
   6.6518120960        0.9147806563
   6.7008714220        0.9413635879
   6.7499307479        0.9724052248
   6.7989900739        1.0070074872
   6.8480493998        1.0437732224
   6.8971087258        1.0808845983
   6.9461680517        1.1162442463
   6.9952273777        1.1476674417
   7.0442867036        1.1731047548
   7.0933460296        1.1908680214
   7.1424053555        1.1998295095
   7.1914646814        1.1995656476
   7.2405240074        1.1904227490
   7.2895833333        1.1734921605
   7.3386426593        1.1504947818
   7.3877019852        1.1235880396
   7.4367613112        1.0951200433
   7.4858206371        1.0673638315
   7.5348799631        1.0422679099
   7.5839392890        1.0212570128
   7.6329986150        1.0051094705
   7.6820579409        0.9939258975
   7.7311172669        0.9871900208
   7.7801765928        0.9839086126
   7.8292359188        0.9828059664
   7.8782952447        0.9825410203
   7.9273545706        0.9819132444
   7.9764138966        0.9800269746
   8.0254732225        0.9763922507
   8.0745325485        0.9709518345
   8.1235918744        0.9640368362
   8.1726512004        0.9562650353
   8.2217105263        0.9484045418
   8.2707698523        0.9412295453
   8.3198291782        0.9353940078
   8.3688885042        0.9313436845
   8.4179478301        0.9292780152
   8.4670071561        0.9291630370
   8.5160664820        0.9307865479
   8.5651258079        0.9338391703
   8.6141851339        0.9380010755
   8.6632444598        0.9430145389
   8.7123037858        0.9487269366
   8.7613631117        0.9550962327
   8.8104224377        0.9621598422
   8.8594817636        0.9699761347
   8.9085410896        0.9785540612
   8.9576004155        0.9877891830
   9.0066597415        0.9974232008
   9.0557190674        1.0070391931
   9.1047783934        1.0160971685
   9.1538377193        1.0240057739
   9.2028970453        1.0302178621
   9.2519563712        1.0343317899
   9.3010156971        1.0361779979
   9.3500750231        1.0358721761
   9.3991343490        1.0338218635
   9.4481936750        1.0306816791
   9.4972530009        1.0272619560
   9.5463123269        1.0244045377
   9.5953716528        1.0228461636
   9.6444309788        1.0230929096
   9.6934903047        1.0253279316
   9.7425496307        1.0293694466
   9.7916089566        1.0346874098
   9.8406682826        1.0404772353
   9.8897276085        1.0457790024
   9.9387869344        1.0496226827
   9.9878462604        1.0511754570
  10.0369055863        1.0498669568
  10.0859649123        1.0454722830
  10.1350242382        1.0381401685
  10.1840835642        1.0283632647
  10.2331428901        1.0168974924
  10.2822022161        1.0046459001
  10.3312615420        0.9925280126
  10.3803208680        0.9813572903
  10.4293801939        0.9717468434
  10.4784395199        0.9640575098
  10.5274988458        0.9583940150
  10.5765581718        0.9546457831
  10.6256174977        0.9525608000
  10.6746768236        0.9518352337
  10.7237361496        0.9521993094
  10.7727954755        0.9534815609
  10.8218548015        0.9556386475
  10.8709141274        0.9587454031
  10.9199734534        0.9629482014
  10.9690327793        0.9683924453
  11.0180921053        0.9751405351
  11.0671514312        0.9830989707
  11.1162107572        0.9919718724
  11.1652700831        1.0012533975
  11.2143294091        1.0102642024
  11.2633887350        1.0182286096
  11.3124480609        1.0243810842
  11.3615073869        1.0280844989
  11.4105667128        1.0289396392
  11.4596260388        1.0268660473
  11.5086853647        1.0221385517
  11.5577446907        1.0153709550
  11.6068040166        1.0074471036
  11.6558633426        0.9994084205
  11.7049226685        0.9923144023
  11.7539819945        0.9870972762
  11.8030413204        0.9844331909
  11.8521006464        0.9846497937
  11.9011599723        0.9876842720
  11.9502192983        0.9930979209
  11.9992786242        1.0001444021
  12.0483379501        1.0078805644
  12.0973972761        1.0153023560
  12.1464566020        1.0214849561
  12.1955159280        1.0257062529
  12.2445752539        1.0275360865
  12.2936345799        1.0268796006
  12.3426939058        1.0239705442
  12.3917532318        1.0193181658
  12.4408125577        1.0136181724
  12.4898718837        1.0076430563
  12.5389312096        1.0021292575
  12.5879905356        0.9976779512
  12.6370498615        0.9946830142
  12.6861091874        0.9932946273
  12.7351685134        0.9934209452
  12.7842278393        0.9947643486
  12.8332871653        0.9968839037
  12.8823464912        0.9992724793
  12.9314058172        1.0014358636
  12.9804651431        1.0029621522
  13.0295244691        1.0035723114
  13.0785837950        1.0031465540
  13.1276431210        1.0017253093
  13.1767024469        0.9994874195
  13.2257617729        0.9967112056
  13.2748210988        0.9937258447
  13.3238804248        0.9908609901
  13.3729397507        0.9884018413
  13.4219990766        0.9865552327
  13.4710584026        0.9854301308
  13.5201177285        0.9850336155
  13.5691770545        0.9852813143
  13.6182363804        0.9860195922
  13.6672957064        0.9870557026
  13.7163550323        0.9881915681
  13.7654143583        0.9892568274
  13.8144736842        0.9901371262
  13.8635330102        0.9907942646
  13.9125923361        0.9912756413
  13.9616516621        0.9917114413
  14.0107109880        0.9922991716
  14.0597703139        0.9932764605
  14.1088296399        0.9948844469
  14.1578889658        0.9973255070
  14.2069482918        1.0007203184
  14.2560076177        1.0050701360
  14.3050669437        1.0102304022
  14.3541262696        1.0159012436
  14.4031855956        1.0216389009
  14.4522449215        1.0268897437
  14.5013042475        1.0310454465
  14.5503635734        1.0335145271
  14.5994228994        1.0338022859
  14.6484822253        1.0315887937
  14.6975415513        1.0267934718
  14.7466008772        1.0196153558
  14.7956602031        1.0105404617
  14.8447195291        1.0003116111
  14.8937788550        0.9898611675
  14.9428381810        0.9802126692
  14.9918975069        0.9723624741
  15.0409568329        0.9671563826
  15.0900161588        0.9651780623
  15.1390754848        0.9666655103
  15.1881348107        0.9714686774
  15.2371941367        0.9790560915
  15.2862534626        0.9885715585
  15.3353127886        0.9989347893
  15.3843721145        1.0089732206
  15.4334314404        1.0175674199
  15.4824907664        1.0237901211
  15.5315500923        1.0270195570
  15.5806094183        1.0270113140
  15.6296687442        1.0239189164
  15.6787280702        1.0182608498
  15.7277873961        1.0108395849
  15.7768467221        1.0026251292
  15.8259060480        0.9946206247
  15.8749653740        0.9877297451
  15.9240246999        0.9826448118
  15.9730840259        0.9797708121
  16.0221433518        0.9791945355
  16.0712026778        0.9807008322
  16.1202620037        0.9838307438
  16.1693213296        0.9879701266
  16.2183806556        0.9924533305
  16.2674399815        0.9966650908
  16.3164993075        1.0001251488
  16.3655586334        1.0025438956
  16.4146179594        1.0038427727
  16.4636772853        1.0041392877
  16.5127366113        1.0037022322
  16.5617959372        1.0028870978
  16.6108552632        1.0020640990
  16.6599145891        1.0015513557
  16.7089739151        1.0015637975
  16.7580332410        1.0021847257
  16.8070925669        1.0033624696
  16.8561518929        1.0049300665
  16.9052112188        1.0066421793
  16.9542705448        1.0082211505
  17.0033298707        1.0094034611
  17.0523891967        1.0099788798
  17.1014485226        1.0098168942
  17.1505078486        1.0088780370
  17.1995671745        1.0072107902
  17.2486265005        1.0049372546
  17.2976858264        1.0022322528
  17.3467451524        0.9993008120
  17.3958044783        0.9963581106
  17.4448638043        0.9936143088
  17.4939231302        0.9912646975
  17.5429824561        0.9894838146
  17.5920417821        0.9884210536
  17.6411011080        0.9881950885
  17.6901604340        0.9888852028
  17.7392197599        0.9905191211
  17.7882790859        0.9930588072
  17.8373384118        0.9963873913
  17.8863977378        1.0003014493
  17.9354570637        1.0045129068
  17.9845163897        1.0086637518
  18.0335757156        1.0123546374
  18.0826350416        1.0151857026
  18.1316943675        1.0168051063
  18.1807536934        1.0169584537
  18.2298130194        1.0155310651
  18.2788723453        1.0125752543
  18.3279316713        1.0083165442
  18.3769909972        1.0031358281
  18.4260503232        0.9975283894
  18.4751096491        0.9920447269
  18.5241689751        0.9872215230
  18.5732283010        0.9835131840
  18.6222876270        0.9812346898
  18.6713469529        0.9805249114
  18.7204062789        0.9813362798
  18.7694656048        0.9834522965
  18.8185249308        0.9865296246
  18.8675842567        0.9901572743
  18.9166435826        0.9939224782
  18.9657029086        0.9974718051
  19.0147622345        1.0005571008
  19.0638215605        1.0030587971
  19.1128808864        1.0049834528
  19.1619402124        1.0064372781
  19.2109995383        1.0075819253
  19.2600588643        1.0085821363
  19.3091181902        1.0095562874
  19.3581775162        1.0105401738
  19.4072368421        1.0114716579
  19.4562961681        1.0121995756
  19.5053554940        1.0125153675
  19.5544148199        1.0122012257
  19.6034741459        1.0110850370
  19.6525334718        1.0090907599
  19.7015927978        1.0062734331
  19.7506521237        1.0028307144
  19.7997114497        0.9990871897
  19.8487707756        0.9954528719
  19.8978301016        0.9923623452
  19.9468894275        0.9902049348
  19.9959487535        0.9892583360
  20.0450080794        0.9896378957
  20.0940674054        0.9912712182
  20.1431267313        0.9939034033
  20.1921860573        0.9971328156
  20.2412453832        1.0004718110
  20.2903047091        1.0034223298
  20.3393640351        1.0055535396
  20.3884233610        1.0065682809
  20.4374826870        1.0063470214
  20.4865420129        1.0049620006
  20.5356013389        1.0026595265
  20.5846606648        0.9998139878
  20.6337199908        0.9968620691
  20.6827793167        0.9942289999
  20.7318386427        0.9922598470
  20.7808979686        0.9911676851
  20.8299572946        0.9910072006
  20.8790166205        0.9916775156
  20.9280759464        0.9929526742
  20.9771352724        0.9945332680
  21.0261945983        0.9961090177
  21.0752539243        0.9974203862
  21.1243132502        0.9983077811
  21.1733725762        0.9987394552
  21.2224319021        0.9988133373
  21.2714912281        0.9987329331
  21.3205505540        0.9987622130
  21.3696098800        0.9991681945
  21.4186692059        1.0001620528
  21.4677285319        1.0018497297
  21.5167878578        1.0042011588
  21.5658471838        1.0070437913
  21.6149065097        1.0100817272
  21.6639658356        1.0129372497
  21.7130251616        1.0152077208
  21.7620844875        1.0165282734
  21.8111438135        1.0166299266
  21.8602031394        1.0153837313
  21.9092624654        1.0128240719
  21.9583217913        1.0091478169
  22.0073811173        1.0046899619
  22.0564404432        0.9998800639
  22.1054997692        0.9951865261
  22.1545590951        0.9910572703
  22.2036184211        0.9878653665
  22.2526777470        0.9858668920
  22.3017370729        0.9851759873
  22.3507963989        0.9857592256
  22.3998557248        0.9874485258
  22.4489150508        0.9899693812
  22.4979743767        0.9929794661
  22.5470337027        0.9961119030
  22.5960930286        0.9990175863
  22.6451523546        1.0014018150
  22.6942116805        1.0030518200
  22.7432710065        1.0038532864
  22.7923303324        1.0037954114
  22.8413896584        1.0029652198
  22.8904489843        1.0015327011
  22.9395083103        0.9997288339
  22.9885676362        0.9978188192
  23.0376269621        0.9960729382
  23.0866862881        0.9947374829
  23.1357456140        0.9940082089
  23.1848049400        0.9940087200
  23.2338642659        0.9947760303
  23.2829235919        0.9962551779
  23.3319829178        0.9983040977
  23.3810422438        1.0007089695
  23.4301015697        1.0032090111
  23.4791608957        1.0055283102
  23.5282202216        1.0074110236
  23.5772795476        1.0086553575
  23.6263388735        1.0091414309
  23.6753981994        1.0088485658
  23.7244575254        1.0078587843
  23.7735168513        1.0063452106
  23.8225761773        1.0045464034
  23.8716355032        1.0027300143
  23.9206948292        1.0011511483
  23.9697541551        1.0000120048
  24.0188134811        0.9994295148
  24.0678728070        0.9994166638
  24.1169321330        0.9998810996
  24.1659914589        1.0006417888
  24.2150507849        1.0014613667
  24.2641101108        1.0020889896
  24.3131694368        1.0023064549
  24.3622287627        1.0019695333
  24.4112880886        1.0010370404
  24.4603474146        0.9995821275
  24.5094067405        0.9977832808
  24.5584660665        0.9958960738
  24.6075253924        0.9942101953
  24.6565847184        0.9929990366
  24.7056440443        0.9924706455
  24.7547033703        0.9927288307
  24.8037626962        0.9937516005
  24.8528220222        0.9953911899
  24.9018813481        0.9973961777
  24.9509406741        0.9994522775
