#  q,  S(q) X-rays
  16.8520166096        1.0060510035
  16.9011008469        1.0028619447
  16.9501850842        0.9992989512
  16.9992693215        0.9957420672
  17.0483535588        0.9925580455
  17.0974377961        0.9900674937
  17.1465220334        0.9885172340
  17.1956062706        0.9880601137
  17.2446905079        0.9887439236
  17.2937747452        0.9905103060
  17.3428589825        0.9932036027
  17.3919432198        0.9965885966
  17.4410274571        1.0003751577
  17.4901116944        1.0042470669
  17.5391959317        1.0078918786
  17.5882801690        1.0110286851
  17.6373644063        1.0134310626
  17.6864486436        1.0149432575
  17.7355328809        1.0154886630
  17.7846171181        1.0150706686
  17.8337013554        1.0137668561
  17.8827855927        1.0117181105
  17.9318698300        1.0091144382
  17.9809540673        1.0061791431
  18.0300383046        1.0031525915
  18.0791225419        1.0002762572
  18.1282067792        0.9977772564
  18.1772910165        0.9958533099
  18.2263752538        0.9946581116
  18.2754594911        0.9942874322
  18.3245437284        0.9947668635
  18.3736279656        0.9960427275
  18.4227122029        0.9979781375
  18.4717964402        1.0003562864
  18.5208806775        1.0028926291
  18.5699649148        1.0052566683
  18.6190491521        1.0071026631
  18.6681333894        1.0081069463
  18.7172176267        1.0080079823
  18.7663018640        1.0066441355
  18.8153861013        1.0039836455
  18.8644703386        1.0001417068
  18.9135545758        0.9953808551
  18.9626388131        0.9900929457
  19.0117230504        0.9847635632
  19.0608072877        0.9799223403
  19.1098915250        0.9760849333
  19.1589757623        0.9736939067
  19.2080599996        0.9730662402
  19.2571442369        0.9743544733
  19.3062284742        0.9775267343
  19.3553127115        0.9823683341
  19.4043969488        0.9885046411
  19.4534811861        0.9954420681
  19.5025654233        1.0026216375
  19.5516496606        1.0094780998
  19.6007338979        1.0154971635
  19.6498181352        1.0202640456
  19.6989023725        1.0234981281
  19.7479866098        1.0250706778
  19.7970708471        1.0250050007
  19.8461550844        1.0234606551
  19.8952393217        1.0207051404
  19.9443235590        1.0170775929
  19.9934077963        1.0129493912
  20.0424920336        1.0086862643
  20.0915762708        1.0046156651
  20.1406605081        1.0010020276
  20.1897447454        0.9980313028
  20.2388289827        0.9958050292
  20.2879132200        0.9943432637
  20.3369974573        0.9935950213
  20.3860816946        0.9934544207
  20.4351659319        0.9937804728
  20.4842501692        0.9944183107
  20.5333344065        0.9952196305
  20.5824186438        0.9960601844
  20.6315028811        0.9968523911
  20.6805871183        0.9975515485
  20.7296713556        0.9981547931
  20.7787555929        0.9986928438
  20.8278398302        0.9992156147
  20.8769240675        0.9997738515
  20.9260083048        1.0003998423
  20.9750925421        1.0010907627
  21.0241767794        1.0017981659
  21.0732610167        1.0024264268
  21.1223452540        1.0028416168
  21.1714294913        1.0028904929
  21.2205137286        1.0024273124
  21.2695979658        1.0013443976
  21.3186822031        0.9996011566
  21.3677664404        0.9972459139
  21.4168506777        0.9944255887
  21.4659349150        0.9913799673
  21.5150191523        0.9884197926
  21.5641033896        0.9858907622
  21.6131876269        0.9841282420
  21.6622718642        0.9834095424
  21.7113561015        0.9839115360
  21.7604403388        0.9856809432
  21.8095245761        0.9886228049
  21.8586088133        0.9925097333
  21.9076930506        0.9970110114
  21.9567772879        1.0017371078
  22.0058615252        1.0062923767
  22.0549457625        1.0103271651
  22.1040299998        1.0135805876
  22.1531142371        1.0159068944
  22.2021984744        1.0172813718
  22.2512827117        1.0177855186
  22.3003669490        1.0175751266
  22.3494511863        1.0168380937
  22.3985354235        1.0157506883
  22.4476196608        1.0144411626
  22.4967038981        1.0129680313
  22.5457881354        1.0113172727
  22.5948723727        1.0094187728
  22.6439566100        1.0071782846
  22.6930408473        1.0045178424
  22.7421250846        1.0014156255
  22.7912093219        0.9979361376
  22.8402935592        0.9942433065
  22.8893777965        0.9905924105
  22.9384620338        0.9873009574
  22.9875462710        0.9847029635
  23.0366305083        0.9830946292
  23.0857147456        0.9826814652
  23.1347989829        0.9835370575
  23.1838832202        0.9855817901
  23.2329674575        0.9885863308
  23.2820516948        0.9922001601
  23.3311359321        0.9960007807
  23.3802201694        0.9995553592
  23.4293044067        1.0024841988
  23.4783886440        1.0045150598
  23.5274728813        1.0055190267
  23.5765571185        1.0055220307
  23.6256413558        1.0046906143
  23.6747255931        1.0032952147
  23.7238098304        1.0016582340
  23.7728940677        1.0000967215
  23.8219783050        0.9988701358
  23.8710625423        0.9981423167
  23.9201467796        0.9979637638
  23.9692310169        0.9982762375
  24.0183152542        0.9989373747
  24.0673994915        0.9997592968
  24.1164837288        1.0005527928
  24.1655679660        1.0011679986
  24.2146522033        1.0015236511
  24.2637364406        1.0016196569
  24.3128206779        1.0015313207
  24.3619049152        1.0013873494
  24.4109891525        1.0013369424
  24.4600733898        1.0015132623
  24.5091576271        1.0020010106
  24.5582418644        1.0028146817
  24.6073261017        1.0038916341
  24.6564103390        1.0051009508
  24.7054945763        1.0062658385
  24.7545788135        1.0071946978
  24.8036630508        1.0077144948
  24.8527472881        1.0076999310
  24.9018315254        1.0070931073
  24.9509157627        1.0059105835
