#  q,  S(q) X-rays
   4.6735426163        1.0908725434
   4.7226403395        1.1131561877
   4.7717380626        1.1377910504
   4.8208357858        1.1641737043
   4.8699335089        1.1908046219
   4.9190312321        1.2154590769
   4.9681289552        1.2354981468
   5.0172266783        1.2482722281
   5.0663244015        1.2515525561
   5.1154221246        1.2439198981
   5.1645198478        1.2250451423
   5.2136175709        1.1958131593
   5.2627152941        1.1582663545
   5.3118130172        1.1153735498
   5.3609107404        1.0706582837
   5.4100084635        1.0277434647
   5.4591061867        0.9898826968
   5.5082039098        0.9595503062
   5.5573016330        0.9381519555
   5.6063993561        0.9258975912
   5.6554970793        0.9218518713
   5.7045948024        0.9241487518
   5.7536925256        0.9303313750
   5.8027902487        0.9377599692
   5.8518879719        0.9440219931
   5.9009856950        0.9472812829
   5.9500834182        0.9465156358
   5.9991811413        0.9416125301
   6.0482788645        0.9333168295
   6.0973765876        0.9230481240
   6.1464743108        0.9126249071
   6.1955720339        0.9039450905
   6.2446697571        0.8986758304
   6.2937674802        0.8980003188
   6.3428652034        0.9024565814
   6.3919629265        0.9118860658
   6.4410606497        0.9254911209
   6.4901583728        0.9419835583
   6.5392560960        0.9597939747
   6.5883538191        0.9773050269
   6.6374515423        0.9930718451
   6.6865492654        1.0059985527
   6.7356469886        1.0154498300
   6.7847447117        1.0212884997
   6.8338424349        1.0238420150
   6.8829401580        1.0238106005
   6.9320378812        1.0221363577
   6.9811356043        1.0198553724
   7.0302333275        1.0179539612
   7.0793310506        1.0172464658
   7.1284287738        1.0182865619
   7.1775264969        1.0213180846
   7.2266242201        1.0262658858
   7.2757219432        1.0327628903
   7.3248196664        1.0402065879
   7.3739173895        1.0478366044
   7.4230151127        1.0548244356
   7.4721128358        1.0603665325
   7.5212105589        1.0637723685
   7.5703082821        1.0645397631
   7.6194060052        1.0624105998
   7.6685037284        1.0574013235
   7.7176014515        1.0498044395
   7.7666991747        1.0401597705
   7.8157968978        1.0291974007
   7.8648946210        1.0177577560
   7.9139923441        1.0066976272
   7.9630900673        0.9967935191
   8.0121877904        0.9886548956
   8.0612855136        0.9826592510
   8.1103832367        0.9789183404
   8.1594809599        0.9772805923
   8.2085786830        0.9773693257
   8.2576764062        0.9786507817
   8.3067741293        0.9805211776
   8.3558718525        0.9823989000
   8.4049695756        0.9838072121
   8.4540672988        0.9844346631
   8.5031650219        0.9841644593
   8.5522627451        0.9830696665
   8.6013604682        0.9813772031
   8.6504581914        0.9794090101
   8.6995559145        0.9775125139
   8.7486536377        0.9759938461
   8.7977513608        0.9750660276
   8.8468490840        0.9748207764
   8.8959468071        0.9752275134
   8.9450445303        0.9761575774
   8.9941422534        0.9774267522
   9.0432399766        0.9788459163
   9.0923376997        0.9802685719
   9.1414354229        0.9816253113
   9.1905331460        0.9829385808
   9.2396308692        0.9843156185
   9.2887285923        0.9859221802
   9.3378263155        0.9879435999
   9.3869240386        0.9905420573
   9.4360217618        0.9938192148
   9.4851194849        0.9977916715
   9.5342172081        1.0023834398
   9.5833149312        1.0074356747
   9.6324126544        1.0127301077
   9.6815103775        1.0180199161
   9.7306081007        1.0230606676
   9.7797058238        1.0276347095
   9.8288035470        1.0315646689
   9.8779012701        1.0347149758
   9.9269989933        1.0369836869
   9.9760967164        1.0382895132
  10.0251944395        1.0385601854
  10.0742921627        1.0377277945
  10.1233898858        1.0357346366
  10.1724876090        1.0325498725
  10.2215853321        1.0281937889
  10.2706830553        1.0227635120
  10.3197807784        1.0164524751
  10.3688785016        1.0095562672
  10.4179762247        1.0024597397
  10.4670739479        0.9956040399
  10.5161716710        0.9894367677
  10.5652693942        0.9843527241
  10.6143671173        0.9806357281
  10.6634648405        0.9784129440
  10.7125625636        0.9776317340
  10.7616602868        0.9780653686
  10.8107580099        0.9793486603
  10.8598557331        0.9810387444
  10.9089534562        0.9826910271
  10.9580511794        0.9839368642
  11.0071489025        0.9845486046
  11.0562466257        0.9844795355
  11.1053443488        0.9838706915
  11.1544420720        0.9830226301
  11.2035397951        0.9823369342
  11.2526375183        0.9822380516
  11.3017352414        0.9830899484
  11.3508329646        0.9851231353
  11.3999306877        0.9883856906
  11.4490284109        0.9927273148
  11.4981261340        0.9978191252
  11.5472238572        1.0032050881
  11.5963215803        1.0083750485
  11.6454193035        1.0128454304
  11.6945170266        1.0162325821
  11.7436147498        1.0183056189
  11.7927124729        1.0190100303
  11.8418101961        1.0184593292
  11.8909079192        1.0168983720
  11.9400056424        1.0146473759
  11.9891033655        1.0120390081
  12.0382010887        1.0093616066
  12.0872988118        1.0068195310
  12.1363965350        1.0045173613
  12.1854942581        1.0024691208
  12.2345919813        1.0006281198
  12.2836897044        0.9989285975
  12.3327874276        0.9973280109
  12.3818851507        0.9958390487
  12.4309828739        0.9945431370
  12.4800805970        0.9935817289
  12.5291783201        0.9931270114
  12.5782760433        0.9933386289
  12.6273737664        0.9943165235
  12.6764714896        0.9960612339
  12.7255692127        0.9984517142
  12.7746669359        1.0012471769
  12.8237646590        1.0041143963
  12.8728623822        1.0066764105
  12.9219601053        1.0085738149
  12.9710578285        1.0095268623
  13.0201555516        1.0093860424
  13.0692532748        1.0081608218
  13.1183509979        1.0060204096
  13.1674487211        1.0032658941
  13.2165464442        1.0002787644
  13.2656441674        0.9974555046
  13.3147418905        0.9951406825
  13.3638396137        0.9935711871
  13.4129373368        0.9928419726
  13.4620350600        0.9928993169
  13.5111327831        0.9935621139
  13.5602305063        0.9945662024
  13.6093282294        0.9956223199
  13.6584259526        0.9964758247
  13.7075236757        0.9969563134
  13.7566213989        0.9970076362
  13.8057191220        0.9966930367
  13.8548168452        0.9961753233
  13.9039145683        0.9956770351
  13.9530122915        0.9954294750
  14.0021100146        0.9956214696
  14.0512077378        0.9963584290
  14.1003054609        0.9976398427
  14.1494031841        0.9993593037
  14.1985009072        1.0013263953
  14.2475986304        1.0033052772
  14.2966963535        1.0050615122
  14.3457940767        1.0064071998
  14.3948917998        1.0072351043
  14.4439895230        1.0075349813
  14.4930872461        1.0073891613
  14.5421849693        1.0069488044
  14.5912826924        1.0063962043
  14.6403804156        1.0059012827
  14.6894781387        1.0055814611
  14.7385758619        1.0054732495
  14.7876735850        1.0055213936
  14.8367713082        1.0055878081
  14.8858690313        1.0054785577
  14.9349667545        1.0049836314
  14.9840644776        1.0039218438
  15.0331622007        1.0021823410
  15.0822599239        0.9997549669
  15.1313576470        0.9967439433
  15.1804553702        0.9933624467
  15.2295530933        0.9899090773
  15.2786508165        0.9867302770
  15.3277485396        0.9841749105
  15.3768462628        0.9825481724
  15.4259439859        0.9820716487
  15.4750417091        0.9828549401
  15.5241394322        0.9848821065
  15.5732371554        0.9880137814
  15.6223348785        0.9920035839
  15.6714326017        0.9965257530
  15.7205303248        1.0012099434
  15.7696280480        1.0056788550
  15.8187257711        1.0095846886
  15.8678234943        1.0126411167
  15.9169212174        1.0146482849
  15.9660189406        1.0155091553
  16.0151166637        1.0152361676
  16.0642143869        1.0139477497
  16.1133121100        1.0118547472
  16.1624098332        1.0092374743
  16.2115075563        1.0064149043
  16.2606052795        1.0037084991
  16.3097030026        1.0014042234
  16.3588007258        0.9997171710
  16.4078984489        0.9987636759
  16.4569961721        0.9985455385
  16.5060938952        0.9989498935
  16.5551916184        0.9997662921
  16.6042893415        1.0007199632
  16.6533870647        1.0015173529
  16.7024847878        1.0018974426
  16.7515825110        1.0016805753
  16.8006802341        1.0008060539
  16.8497779573        0.9993508762
  16.8988756804        0.9975246339
  16.9479734036        0.9956394858
  16.9970711267        0.9940585910
  17.0461688499        0.9931306669
  17.0952665730        0.9931215577
  17.1443642962        0.9941551602
  17.1934620193        0.9961753188
  17.2425597425        0.9989373411
  17.2916574656        1.0020329950
  17.3407551888        1.0049470009
  17.3898529119        1.0071371670
  17.4389506351        1.0081255288
  17.4880483582        1.0075851025
  17.5371460813        1.0054067695
  17.5862438045        1.0017335249
  17.6353415276        0.9969544759
  17.6844392508        0.9916577196
  17.7335369739        0.9865483882
  17.7826346971        0.9823444329
  17.8317324202        0.9796669521
  17.8808301434        0.9789432293
  17.9299278665        0.9803388306
  17.9790255897        0.9837303690
  18.0281233128        0.9887237113
  18.0772210360        0.9947146653
  18.1263187591        1.0009819406
  18.1754164823        1.0067967345
  18.2245142054        1.0115306142
  18.2736119286        1.0147439494
  18.3227096517        1.0162408356
  18.3718073749        1.0160825662
  18.4209050980        1.0145590968
  18.4700028212        1.0121252508
  18.5191005443        1.0093143012
  18.5681982675        1.0066449929
  18.6172959906        1.0045384692
  18.6663937138        1.0032589550
  18.7154914369        1.0028870000
  18.7645891601        1.0033276243
  18.8136868832        1.0043491081
  18.8627846064        1.0056426778
  18.9118823295        1.0068899817
  18.9609800527        1.0078245884
  19.0100777758        1.0082758082
  19.0591754990        1.0081874319
  19.1082732221        1.0076095673
  19.1573709453        1.0066674731
  19.2064686684        1.0055159824
  19.2555663916        1.0042908477
  19.3046641147        1.0030686126
  19.3537618379        1.0018444193
  19.4028595610        1.0005329932
  19.4519572842        0.9989928004
  19.5010550073        0.9970681487
  19.5501527305        0.9946398918
  19.5992504536        0.9916732481
  19.6483481768        0.9882515123
  19.6974458999        0.9845870752
  19.7465436231        0.9810056545
  19.7956413462        0.9779050718
  19.8447390694        0.9756952038
  19.8938367925        0.9747298081
  19.9429345157        0.9752429651
  19.9920322388        0.9773024281
  20.0411299619        0.9807893200
  20.0902276851        0.9854088633
  20.1393254082        0.9907311000
  20.1884231314        0.9962549342
  20.2375208545        1.0014843998
  20.2866185777        1.0060036707
  20.3357163008        1.0095374468
  20.3848140240        1.0119859638
  20.4339117471        1.0134284900
  20.4830094703        1.0140949328
  20.5321071934        1.0143110049
  20.5812049166        1.0144272104
  20.6303026397        1.0147448239
  20.6794003629        1.0154525229
  20.7284980860        1.0165853251
  20.7775958092        1.0180133667
  20.8266935323        1.0194626070
  20.8757912555        1.0205637623
  20.9248889786        1.0209207095
  20.9739867018        1.0201861521
  21.0230844249        1.0181311074
  21.0721821481        1.0146959260
  21.1212798712        1.0100138489
  21.1703775944        1.0044029143
  21.2194753175        0.9983274703
  21.2685730407        0.9923356648
  21.3176707638        0.9869831979
  21.3667684870        0.9827556978
  21.4158662101        0.9800020269
  21.4649639333        0.9788887300
  21.5140616564        0.9793821345
  21.5631593796        0.9812599992
  21.6122571027        0.9841498831
  21.6613548259        0.9875873707
  21.7104525490        0.9910845529
  21.7595502722        0.9941981056
  21.8086479953        0.9965869869
  21.8577457185        0.9980519619
  21.9068434416        0.9985524031
  21.9559411648        0.9981995116
  22.0050388879        0.9972286297
  22.0541366111        0.9959561490
  22.1032343342        0.9947282752
  22.1523320574        0.9938694333
  22.2014297805        0.9936374403
  22.2505275037        0.9941909573
  22.2996252268        0.9955725236
  22.3487229500        0.9977080526
  22.3978206731        1.0004214223
  22.4469183963        1.0034609996
  22.4960161194        1.0065337793
  22.5451138425        1.0093423562
  22.5942115657        1.0116201160
  22.6433092888        1.0131607172
  22.6924070120        1.0138389594
  22.7415047351        1.0136213360
  22.7906024583        1.0125657923
  22.8397001814        1.0108113543
  22.8887979046        1.0085592642
  22.9378956277        1.0060480298
  22.9869933509        1.0035253152
  23.0360910740        1.0012198554
  23.0851887972        0.9993165428
  23.1342865203        0.9979374949
  23.1833842435        0.9971312668
  23.2324819666        0.9968714573
  23.2815796898        0.9970648432
  23.3306774129        0.9975679706
  23.3797751361        0.9982099965
  23.4288728592        0.9988186656
  23.4779705824        0.9992457833
  23.5270683055        0.9993885303
  23.5761660287        0.9992034828
  23.6252637518        0.9987112344
  23.6743614750        0.9979909097
  23.7234591981        0.9971654245
  23.7725569213        0.9963798198
  23.8216546444        0.9957761414
  23.8707523676        0.9954689348
  23.9198500907        0.9955253719
  23.9689478139        0.9959532973
  24.0180455370        0.9966992036
  24.0671432602        0.9976565099
  24.1162409833        0.9986828115
  24.1653387065        0.9996232768
  24.2144364296        1.0003363473
  24.2635341528        1.0007175162
  24.3126318759        1.0007172923
  24.3617295991        1.0003504202
  24.4108273222        0.9996948677
  24.4599250454        0.9988807447
  24.5090227685        0.9980709146
  24.5581204917        0.9974363289
  24.6072182148        0.9971298704
  24.6563159380        0.9972626299
  24.7054136611        0.9978860670
  24.7545113843        0.9989825424
  24.8036091074        1.0004654192
  24.8527068306        1.0021885550
  24.9018045537        1.0039637347
  24.9509022769        1.0055836225
